SongNumber,SongTitle,AlbumName,ArtistLocation,ArtistName,Duration,KeySignature,KeySignatureConfidence,Popularity,Tempo,TimeSignature,TimeSignatureConfidence,Year,ArtistFamiliarity,ArtistPopularity,1 Star Artist Popularity,2 Star Artist Popularity,3 Star Artist Popularity,4 Star Artist Popularity,5 Star Artist Popularity,rap/hiphop/rnb,rock,folk/celtic,electronic/trance,metal,punk/grunge/ska,pop/chart,jazz/blues,country,soul/reggae/funk,dance
1611,Been There All The Time,Been There All The Time,Amherst MA,Dinosaur Jr.,220.70812,2,0.191,0.62921271,253.357,4,0.506,2007,0.749796959,0.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1612,Loca (a/k/a Crazy) (Version Banda),Exitos Con Banda,,Marisela,162.55955,7,0.462,nan,84.283,4,0.196,0,0.570609658,0.39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1629,Dream Lover,New Hope For The Wretched,New York NY,Plasmatics,344.24118,0,0.671,0.542898743,125.363,4,0.94,1980,0.557875168,0.36,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1630,Party In The Sky,Devil Hopping,Manchester England,Inspiral Carpets,232.12363,7,0.135,0.531722098,187.66,4,0.353,1994,0.605109702,0.40,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1634,I Can't Wait 'Til Christmas (LP Version),Dreaming Of Christmas,Lawton OK,Bryan White,240.90077,0,0.834,0,126.618,4,0,1999,0.598726841,0.43,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1638,Lonely,System's Riddim,,Gyptian,253.70077,9,0.276,0,186.285,4,0.978,0,0.687483205,0.51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1640,Uptown,Another Heist,New York NY [Bronx],Camp Lo,214.46485,9,0.203,0.413739836,90.983,3,0.467,2009,0.655483478,0.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1643,Dedicated To The One I Love,Where Or When,Passaic NJ,The Shirelles,127.29424,10,0.044,0,71.597,4,0.444,1960,0.66229871,0.38,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1644,I Know Somethin (Bout You),Jar of flies / Facelift / Dirt,Seattle WA,Alice In Chains,261.77261,3,0.165,nan,114.758,5,1,1990,0.819568422,0.60,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1645,Sweet & Dandy,From Bam Bam To Cherry Oh! Baby,,Toots & The Maytals,169.53424,4,0.59,nan,163.748,7,0.641,1984,0.710901466,0.52,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1647,Somos Gitanos,Somos Gitanos,Arles France,Gipsy Kings,222.92853,7,0.697,0.523166108,118.056,4,1,2001,0.710445622,0.54,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
1650,Let Me Go Home Whiskey,Texas Gold/Comin' Right At Ya,Paw Paw WV,Asleep At The Wheel,254.58893,9,0.293,0,142.479,4,0,0,0.60425956,0.46,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1655,Insanity,The Holy Bible 1992-2002,,S.U.P,369.24036,4,0.561,nan,78.601,5,0.452,0,0.406166635,0.27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1656,Wichita Cathedral [live],Butthole Surfers  + PCPpep,San Antonio TX,Butthole Surfers,165.38077,9,0.916,0.494489518,108.251,1,0,0,0.809323793,0.49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1658,Piece Of My Heart,Janis,Port Arthur TX,Janis Joplin,266.23955,4,0.625,nan,80.455,4,0.004,1972,0.803810768,0.56,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
1660,The Heretic Anthem (Live version) (Album Version),9.0 Live,Des Moines Iowa,Slipknot,397.24363,11,0,nan,163.007,5,0.159,0,0.928936926,0.60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1671,Face Drop,Face Drop,Kingston Jamaica,Sean Kingston,184.58077,2,0.133,0.917551963,168.02,4,0.777,2009,0.925191958,0.66,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1672,Gone Dead On You Blues,Southern Blues Volume 2,Couchman TX,Blind Lemon Jefferson,165.35465,5,0.348,nan,132.59,1,0.209,1972,0.594866645,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1678,I Love This Town,Whole Lot Of Leavin',Sayreville NJ,Bon Jovi,286.35383,1,0.686,nan,134.293,4,0,2007,0.839297678,0.72,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1686,Outro,The 18th Letter,Long Island NY,Rakim,79.93424,0,0.279,0.621126117,50.059,4,0,1997,0.701260701,0.42,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1689,Satin Doll,I Just Can't Help Myself,Chicago,Terry Callier,258.19383,7,0.675,0.360370583,92.927,3,1,2007,0.706827671,0.42,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1690,The Raggle Taggle Gypsy,Further Down The Old Plank Road,Ireland,The Chieftains,187.92444,7,0.768,0.518759898,210.957,4,0,2003,0.662670206,0.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1692,Shogun [with fade_ for special edition],Shogun,Orlando FL,Trivium,678.76526,11,0.346,0.49271364,140.112,4,0.976,2008,0.847754656,0.49,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1694,Pata Pata,Guiding Star (Naledi Ya Tsela),,Vusi Mahlasela,273.31873,2,0.297,0.375984302,137.942,4,0.121,0,0.59419662,0.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1706,PDA,This Is Us,Orlando FL,Backstreet Boys,228.38812,6,0.296,0.581987157,122.988,4,0.317,2009,0.851417629,0.59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1708,I Only Have Eyes For You (Album Version),Red,Madrid,John Stevens,245.44608,10,0.545,0.574882892,244.366,4,0.294,2005,0.496291469,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1715,Noches Arabes,Bares y Fondas,Buenos Aires.,Los Fabulosos Cadillacs,187.0624,0,0.881,0.43483809,0,4,0.761,1986,0.774037142,0.52,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1718,Ridin' High,Soul Legends,United States,The Impressions,143.15057,7,0.61,0,116.122,4,0.31,0,0.633220624,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1720,Memphis In The Meantime,Greatest Hits: The A&M Years '87- '94,Indianapolis IN,John Hiatt,239.5424,9,0.443,0.608552821,181.355,4,0.472,1987,0.686221995,0.49,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
1721,Knowledge Is King,Knowledge Is King,Harlem New York NY,Kool Moe Dee,219.76771,5,0.853,0.386790177,107.905,4,0.967,1989,0.545866609,0.38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1726,Let's Get It Started,Kids Sing Along Pac,Los Angeles CA,Black Eyed Peas,223.03302,6,0.5,nan,107.199,4,1,2004,0.845601887,1.01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1733,Tabloid Junkie,HIStory - PAST_ PRESENT AND FUTURE - Book I,,Michael Jackson,272.71791,10,0.596,nan,111.132,4,1,1995,0.86652032,0.77,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
1745,Moving Up,Nanga Parbat (Original Soundtrack),Buenos Aires Argentina,Gustavo Santaolalla,95.58159,11,0.744,0.518759898,150.028,3,0.791,0,0.643982591,0.41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1752,Real McKoy Feat. Busy Signal,Gangsta For Life: The Symphony Of David Brooks,,Mavado,211.30404,7,0.438,0.478726288,125.348,3,1,2007,0.694357746,0.52,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1754,No Comprimise_ No Regrets,Another Hostile Takeover,,Hanoi Rocks,240.66567,4,0.62,0.327736683,126.105,4,0,2005,0.687694457,0.44,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1759,Destroy 2000 Years Of Culture,Live In Philadelphia,Berlin Germany,Atari Teenage Riot,231.47057,11,0.016,nan,114.037,4,1,1997,0.686811617,0.44,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1760,Crack,Tougher Than Leather,,RUN-DMC,101.74649,1,0.095,0.270775999,96.686,4,0.976,1988,0.686988955,0.61,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1780,You Made The Difference To My Life (LP Version),Street Tough,,Ben E. King,339.66975,4,0.393,0,208.338,4,0.745,0,0.688638654,0.48,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1781,She Will Never Let Me Down,Pressure Drop: The Definitive Collection,,Toots & The Maytals,125.88363,5,0.673,0.460963161,115.75,4,1,1998,0.710901466,0.52,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1784,Death Don't Have No Mercy,Hot Tuna: Live,San Francisco CA,Hot Tuna,375.562,2,0.169,nan,116.806,1,0,1970,0.567278871,0.41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1797,Prove Something (explicit album version),Loyalty,Bronx NY,Fat Joe,235.17995,1,0.45,0.228096066,159.499,4,0.919,2002,0.822908534,0.57,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1799,I Love It [Clubstar Remix],I Love It,Sydney Australia,Sneaky Sound System,342.02077,11,0.345,0,145.032,4,0.743,2006,0.375736887,0.45,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1803,Rock Of Gibraltar,Nocturama,,Nick Cave & The Bad Seeds,180.03546,7,0.762,0.590860298,158.404,3,1,2003,0.694021648,0.48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1811,Derek Taylor - Introduction,Here There And Everywhere,Liverpool England,The Beatles,53.78567,6,0.076,nan,112.361,3,0.509,0,0.840409662,0.84,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
1813,I Put a Spell on You,I Put a Spell on You: The Best Of,Cleveland OH,Screamin' Jay Hawkins,211.33016,5,0.844,nan,130.335,1,0.606,1956,0.719492291,0.47,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1819,Why We Thugs (edited version),Laugh Now_ Cry Later,Los Angeles CA,Ice Cube,224.02567,5,0.329,nan,99.095,4,1,0,0.797485923,0.57,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1822,Gangsta's Fairytale 2 (Explicit),The Predator (World) (Explicit),Los Angeles CA,Ice Cube,198.86975,6,0.332,0.563246899,87.102,4,0.831,0,0.838816274,0.56,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1831,Happy Cycling,Music Has The Right To Children,Scotland,Boards of Canada,472.52853,7,0.087,0.685473638,100.013,4,0.831,1996,0.738039725,0.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1832,Old Friends,The Collection,Forest Hills Queens New York City NY USA,Simon & Garfunkel,130.76853,4,0.247,nan,149.9,3,1,1968,0.593972953,0.51,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
1834,Freedom,The Universal Cure,Montego Bay Jamaica,Jah Cure,287.65995,5,0.551,0.485122364,85.731,1,0.584,2008,0.707204744,0.52,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1835,We Will Rock You,Photograph [Commercial Single],Hanna Alberta Canada,Nickelback,119.7971,11,0.354,0.627608603,161.909,4,0.685,2005,0.847451713,0.78,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1838,I'm Amazing,Keep It Simple,Los Angeles CA,Ke Mo,194.48118,7,0.511,0.536032112,88.746,1,0,2004,0.632130913,0.47,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1842,Gone But Not Forgotten,Del And The Boys,,The Del McCoury Band,188.49914,0,0.857,0.619305881,170.079,1,0,0,0.608703568,0.36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1844,Pushing Me Away (Album Version),Hybrid Theory,Los Angeles CA,Linkin Park,190.30159,3,0.212,nan,103.129,4,0.712,2000,0.887386081,0.78,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1847,Time Will Crawl (Extended Dance Mix),Time Will Crawl E.P.,London UK,David Bowie,369.13587,11,0.906,0.271883976,121.842,4,0.481,0,0.865970013,0.59,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1849,All Too Human,The Flies,,The Flies,222.40608,5,0.002,nan,95.051,3,0.226,2007,0.541745664,0.40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1850,Mr. Bozack,Business As Usual,allentown Pennsylvania USA,EPMD,159.26812,6,0.543,0.476248227,173.423,4,0.918,1990,0.315684874,0.45,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1852,Use Of A Weapon (Album Version),Between The Buried And Me,Charlotte NC,Between The Buried And Me,291.39546,1,0.457,0.579038701,179.406,4,0.439,2002,0.840590438,0.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1853,Evenfall,Ylem,,Dark Fortress,336.16934,3,0,0.754404411,127.817,4,1,2010,0.633932726,0.42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1855,Intro,Germicide,Los Angeles CA,The Germs,82.9122,9,0.552,0.299877488,64.259,1,0.5,0,0.640048357,0.40,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1857,Garden Of Eden,Silverlined,,Donna The Buffalo,231.73179,5,0.088,0.304169503,130.545,4,0.64,0,0.575532412,0.37,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1859,Strange Kinda Feeling (Take 4),Dark And Dreary,Richland MS,Elmore James,57.39057,5,0.009,nan,172.9,5,1,1993,0.619366855,0.43,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1860,Right Now,Live & Rare,Bakersfield CA,Korn,185.93914,9,0.768,nan,210.691,4,1,2003,0.829135422,0.53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1861,Black Betty,The Very Best Of,Toronto Canada,Pat Travers,239.0722,1,0.044,nan,114.083,4,0.709,0,0.565971267,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1865,Knowledge Of Self (Evol Intent Remix),The Dungeonmaster's Guide,Earth,BT,253.07383,10,0.255,0.578274893,136.897,3,1,2004,0.786427083,0.51,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1868,Hook Of Holland,Good Times - A Collection,Walker-on-Tyne England,Eric Burdon,271.64689,6,0.282,0.407233015,148.142,4,0,0,0.601069052,0.36,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1870,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),Traditional Music Of Ireland,,Seamus Egan,277.18485,2,0.7,0.192856346,61.82,1,0,0,0.477180009,0.33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1875,Arnold Layne,Arnold Layne,Cambridgeshire England,David Gilmour Featuring Richard Wright,202.1873,2,0.036,nan,138.43,1,0,2006,0.716035208,0.54,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1877,Venice Queen (Album Version),By The Way,,Red Hot Chili Peppers,367.01995,0,0.262,0.911733498,88.57,4,0.602,2002,0.833967972,0.58,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
1881,The Dance at The Gym,West Side Story - Original Broadway Cast,,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,185.99138,7,0.593,nan,111.506,3,0.639,0,0.565482351,0.39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1888,Soon Come (2002 Digital Remaster),Bush Doctor,Westmoreland Jamaica,Peter Tosh,238.23628,11,0.299,nan,92.643,4,0,1978,0.722733963,0.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1891,Goodnight Girl,All I Want,Glasgow Scotland,Wet Wet Wet,257.25342,2,0.393,nan,93.156,4,0.824,1992,0.642280769,0.41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1893,Print,This Is You,,Jacob Young,335.93424,5,0.275,0,77.635,5,0.672,0,0.495445922,0.29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1898,Wanna Be A Star,Official Space Tape,,Kool Keith,222.30159,9,0.459,0.323112121,181.208,4,0,1996,0.639614201,0.46,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1903,Evalia,The Bitter End,London England,Placebo,260.75383,6,0.725,0.697348812,78.245,4,0.567,2003,0.804523521,0.59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1905,Scenario,The Best Of,Queens NY,A Tribe Called Quest,251.14077,2,0.161,0.704098839,102.829,4,1,1991,0.770040695,0.54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1906,My Party (Kenna Remix),Charmer,Nashville Tennessee,Kings Of Leon,225.27955,11,0.682,0.565666582,127.006,4,0.589,2007,0.845768866,0.79,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1913,The Sun Shines From You,Howdy!,Glasgow Scotland,Teenage Fanclu,204.77342,8,0.854,0.672072976,127.811,4,0,2000,0.684894723,0.51,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1915,Ghastly Indoctrination,Seance,,Dark Fortress,459.33669,1,0.017,0.709909937,115.37,4,0,2006,0.633932726,0.42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1928,Mama's Boy,The Wild One - The Greatest Hits,Detroit MI,Suzi Quatro,217.46893,4,0.924,0.637783286,168.165,1,0,1979,0.627361447,0.41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1934,Studio Dialogue (#19),1970: The Complete Fun House Sessions,Ann Arbor MI,The Stooges,43.91138,11,0,nan,100.353,3,0.792,0,0.732603394,0.50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1936,Evil Hearted Ada,Teenage Head,San Francisco CA,Flamin' Groovies,199.96689,4,0.581,0.661651391,235.405,4,1,1971,0.559317502,0.44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1947,I Don't Give A F**K,Southern Slang (Chopped & Screwed),,D.O.W.N.,265.66485,1,0.788,nan,109.659,4,0.805,0,0.741132802,0.54,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1949,Let The Chips Fall,Super Hits,Sledge MS,Charley Pride,163.52608,0,0.698,0.558094763,100.893,1,0,0,0.580798778,0.39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1952,In A Dead World (Album Version),Killswitch Engage [Special Edition],Boston MA,Killswitch Engage,254.45832,8,0.152,0.604788516,104.939,3,1,0,0.887867146,0.60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1963,Just A Little Bit Of You,Soulsation! The 25th Anniversary Collection,,Michael Jackson,192.57424,1,0.544,nan,110.28,4,0.087,1975,0.866519754,0.77,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1
1966,Just A Phase,Live in Malaysia 2004,California,Incubus,353.77587,9,0.684,0.70969929,107.922,4,0.492,2001,0.899279599,0.58,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1967,I'm Gonna Cry Til' My Tears Run Dry,Straight From The Soul,Ponchatoula LA,Irma Thomas,146.88608,5,0.347,0.405115722,183.882,3,0.844,2004,0.623823768,0.44,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1969,Love & Devotion,Riddim Driven: Wanted,,Sizzla,197.48526,5,0.022,0,131.868,5,0.921,2003,0.732571745,0.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1976,Amdokwe,Miyela Africa,,Vusi Mahlasela,250.48771,2,1,0,120.024,3,0.877,0,0.59419662,0.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1978,Mr. Sellack (Album Version),The Roches,New York City,The Roches,243.51302,2,0.705,0,131.84,4,0.179,1979,0.573612399,0.37,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1979,Hypnotise The Cat,The Platinum Collection,,Tam Tam Go!,216.63302,6,0.69,nan,133.45,4,0.357,0,0.515044056,0.32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1981,Pocket Calculator (2009 Digital Remaster),The Mix (2009 Digital Remaster),Dorf Germany,Kraftwerk,272.03873,3,0.482,0.596027888,132.026,4,0.784,0,0.74151813,0.52,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1985,Harry Flowers,Strange Cargo III,,William Orbit,270.94159,0,0.031,nan,146.389,5,0.399,1993,0.674970293,0.42,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1993,Mary Had A Little Lamb,Soul To Soul/ Texas Flood/ Couldn't Stand The Weather,Dallas TX,Stevie Ray Vaughan And Double Trouble,166.73914,8,0.649,nan,122.546,4,0.454,1988,0.78303711,0.54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1994,This Ain't Pleasure,Bricks Are Heavy,Los Angeles CA,L7,163.13424,2,0.177,0.60146314,85.82,3,0.238,1992,0.64444361,0.44,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2008,Stagger Lee,Murder Ballads,Wangaratta Victoria Australia,Nick Cave & The Bad Seeds,315.08853,7,0.768,0.47643522,153.768,4,0.559,1996,0.681581305,0.48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2009,Two Four One,Double Barrel,Jamaica,Dave And Ansel Collins,151.84934,2,0.395,0.262308997,117.157,4,0,1971,0.529379509,0.34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,Survivalism,Survivalism,Cleveland OH,Nine Inch Nails,256.83546,9,0.203,nan,86.624,3,1,2007,0.905776889,0.60,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
2012,AquaCityBoy,Atlantis - Hymns for Disco.,,K-OS,161.51465,10,0.459,0.543788273,78.971,4,0.954,2006,0.712662163,0.43,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,"Lala Song (Matesi DJ ""Silverstatix""remix",Lala Song The Remixes,Kentwood LA; Los Angeles CA,Bob Sinclar,342.69995,4,0.281,nan,127.932,3,0.454,0,0.947327507,0.61,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2019,Sting Me,The Southern Harmony And Musical Companion,Atlanta GA,The Black Crowes,348.89098,0,0.646,nan,97.672,4,0.363,1992,0.797420741,0.54,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2034,The Call,Black & Blue,Orlando FL,Backstreet Boys,236.2771,10,0.495,nan,103.997,4,0.611,2000,0.851417629,0.59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2041,First Boyfriend,It's My Club And I'll Play What I Want To,Cardiff Wales,Helen Love,156.21179,8,0.441,0.212045405,195.026,5,0.735,2007,0.581884359,0.35,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2044,The Mission,30 Seconds To Mars,Los Angeles CA,30 Seconds To Mars,245.02812,8,0.616,0.793613668,190.102,4,0.04,2002,0.909324834,0.68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2045,Two-Sided Politics,Still Cyco After All These Years,Venice CA,Suicidal Tendencies,61.83138,7,0.236,nan,235.337,1,0,1987,0.736677413,0.53,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
2047,On Tha Rox,Tha Triflin' Album,Los Angeles CA,King Tee,109.13914,6,0.176,0.425304242,183.437,4,0,0,0.495738583,0.37,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2051,Beautiful,Beautiful,St. Joseph MO,Eminem,397.60934,5,1,nan,131.955,4,0.722,2009,0.871010615,0.80,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
2055,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),The Day After,Chicago IL,Twista,259.36934,0,0.313,nan,114.752,4,0.03,2005,0.889613555,0.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2058,Still Love Remains (Album Version),Human Being,Paddington London England,Seal,354.76853,5,0.486,0.507531546,153.731,4,0.523,1998,0.567313224,0.58,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2060,Bright Lights_ Big City,Jim Jones / Hustler's P.O.M.E. (Product Of My Environment),New Mexico,Jim Jones / Max ,256.39138,1,0.959,nan,106.756,5,1,0,0.802925395,0.53,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2061,Maybe Someday...,Men And Women,Ingiltere,Simply Red,258.08934,0,0.012,0.561428518,83.73,4,0.766,1987,0.731590592,0.50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2065,Life Is Real,Joyful,United States,Ayo,534.62159,0,0.443,nan,122.91,4,1,2006,0.522590185,0.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2066,Snow [Hey Oh] [Live Version],Snow [Hey Oh] [Live],,Red Hot Chili Peppers,319.55546,8,0.442,nan,106.575,4,0.231,0,0.833967972,0.58,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
2070,Spoonful,Soul On Ten,Ukiah CA,Robben Ford,367.98649,2,0,0.375984302,126.42,4,0.267,2009,0.604820432,0.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2075,Moritat (Mack The Knife),Live! At The Desert Inn,New York NY [The Bronx],Bobby Darin,210.38975,1,0.007,0,81.895,5,0.794,0,0.70441147,0.47,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2077,"Beauty Queen (12"" Spoon Club Mix)",Beauty Queen,Germany,SNAP!,404.37506,11,0.689,nan,130.286,4,0,2005,0.71881021,0.46,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2081,Little Cry For Him (Chorinho Pra Ele) (LP Version),Slaves Mass,Lagoa da Canoa Alagoas,Hermeto Pascoal,131.36934,0,0,0.215080319,179.161,1,0,0,0.579273042,0.41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2083,Just Like Lightnin',Satriani Live,Westbury Long Island NY,Joe Satriani,300.82567,0,0.683,0.593795114,197.443,4,1,2006,0.705876402,0.62,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2091,Mine Again,The Emancipation of Mimi,Hunington Long Island NY,Mariah Carey,241.65832,3,0.034,nan,131.761,4,0.554,2005,0.846455128,0.79,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2094,Procession,The City,Volos Greece,Vangelis,573.67465,4,0.66,0.588922168,119.712,4,0.919,1990,0.772871995,0.47,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
2106,Unicorn,Lit'l Song,California,David Lynch,618.23955,3,0.164,nan,131.292,4,0.464,0,0.56681391,0.46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2108,(Do)Minion,Everything Remains (As It Never Was),Switzerland,Eluveitie,307.69587,11,0.48,0.662986161,110.018,4,0.446,2010,0.764566084,0.53,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
2110,Interlude: Livin'...In Complete Darkness,Rhythm Nation,Los Angeles &amp; New York,Janet Jackson,67.10812,2,0.603,0.489038209,120.45,5,0.648,0,0.88169473,0.57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2115,Nightly Cares,Nightly Cares,,Mum,249.05098,1,0.704,0.774004274,95.576,4,0.453,2004,0.713945881,0.47,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2118,A Girls Oath,Evocation I - The Arcane Dominion,Switzerland,Eluveitie,78.18404,0,0.651,0.650676969,111.127,3,0.636,0,0.764566084,0.53,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
